time,low,high,open,close,volume
2020-10-31 10:00:00,329.36,340.0,334.75,334.26,4460.06486108
2020-10-31 11:00:00,333.01,335.37,334.36,335.37,414.94876028
2020-10-31 12:00:00,334.42,337.33,335.1,335.68,831.6054458
2020-10-31 13:00:00,334.85,337.36,335.68,336.5,493.91435602
2020-10-31 14:00:00,333.52,336.53,336.43,334.14,600.096309
2020-10-31 15:00:00,332.67,335.18,334.12,334.96,570.19425847
2020-10-31 16:00:00,332.89,335.88,335.05,333.53,630.59350836
2020-10-31 17:00:00,331.77,333.86,333.67,332.41,451.08459272
2020-10-31 18:00:00,330.02,332.26,332.26,330.73,938.55241748
2020-10-31 19:00:00,330.63,332.25,330.82,331.22,262.91360509
2020-10-31 20:00:00,330.64,333.27,331.11,333.22,347.73857798
2020-10-31 21:00:00,332.28,333.26,333.18,332.63,210.6842377
2020-10-31 22:00:00,332.42,333.82,332.6,333.55,323.06386659
2020-10-31 23:00:00,331.12,333.52,333.52,331.77,354.91785318
2020-11-01 00:00:00,330.75,335.53,331.62,332.34,635.34778827
2020-11-01 01:00:00,332.09,335.38,332.09,334.53,155.56685323
2020-11-01 02:00:00,333.02,334.99,334.43,333.02,271.84340468
2020-11-01 03:00:00,331.9,333.6,333.01,331.95,118.51643136
2020-11-01 04:00:00,330.72,332.27,332.01,331.92,110.57429946
2020-11-01 05:00:00,331.48,333.07,331.75,331.63,50.7399281
2020-11-01 06:00:00,331.11,333.16,331.79,332.45,304.73215684
2020-11-01 07:00:00,332.45,334.67,332.45,334.67,122.1642093
2020-11-01 08:00:00,332.86,334.87,334.46,333.4,353.42725786
2020-11-01 09:00:00,331.79,333.6,333.39,331.99,450.05036125
2020-11-01 10:00:00,331.84,333.57,331.84,333.37,208.76216732
2020-11-01 11:00:00,331.94,334.96,333.36,332.77,435.71184555
2020-11-01 12:00:00,332.13,334.09,332.86,333.84,407.6401445
2020-11-01 13:00:00,332.46,334.0,333.8,333.29,446.21949831
2020-11-01 14:00:00,332.72,333.79,333.34,333.46,421.8404897
2020-11-01 15:00:00,333.45,335.48,333.45,334.19,539.9900378
2020-11-01 16:00:00,333.64,335.0,334.13,334.82,428.6734591
2020-11-01 17:00:00,333.89,335.0,334.83,334.81,385.53308107
2020-11-01 18:00:00,334.11,335.19,334.91,334.49,501.31534925
2020-11-01 19:00:00,334.14,335.66,334.47,334.36,468.48263821
2020-11-01 20:00:00,334.33,340.49,334.33,338.71,1822.06732249
2020-11-01 21:00:00,338.91,341.52,338.91,341.0,1698.09641295
2020-11-01 22:00:00,338.53,341.72,341.0,340.06,597.47553959
2020-11-01 23:00:00,338.26,341.0,340.14,341.0,789.69776995
2020-11-02 00:00:00,340.99,347.76,341.0,346.16,2757.42195977
2020-11-02 01:00:00,344.63,346.74,346.32,346.25,354.64466876
2020-11-02 02:00:00,343.19,347.19,346.5,344.64,263.14317825
2020-11-02 03:00:00,342.57,345.22,344.87,343.02,170.63645698
2020-11-02 04:00:00,341.9,344.5,343.09,342.61,172.14246425
2020-11-02 05:00:00,342.12,343.19,342.44,342.64,166.3972578
2020-11-02 06:00:00,342.14,343.58,342.48,342.76,203.23265068
2020-11-02 07:00:00,342.59,344.53,342.76,343.9,1015.48899324
2020-11-02 08:00:00,329.68,343.85,343.85,330.0,3288.86462494
2020-11-02 09:00:00,329.35,333.64,329.67,333.55,1173.85844735
2020-11-02 10:00:00,330.1,333.49,333.39,330.24,1270.37402878
2020-11-02 11:00:00,328.35,331.35,330.1,330.38,1297.39645493
2020-11-02 12:00:00,325.5,330.52,330.28,327.41,2711.23376521
2020-11-02 13:00:00,326.87,330.96,327.26,330.48,893.87835568
2020-11-02 14:00:00,328.66,332.32,330.48,331.74,1175.98858174
2020-11-02 15:00:00,330.6,333.38,331.81,331.67,914.23530694
2020-11-02 16:00:00,330.96,332.67,331.55,332.2,345.66176818
2020-11-02 17:00:00,331.45,332.99,332.21,331.91,498.28802205
2020-11-02 18:00:00,331.15,332.99,331.88,331.25,244.88069516
2020-11-02 19:00:00,331.24,332.82,331.26,332.8,502.68850542
2020-11-02 20:00:00,332.42,334.31,332.72,333.31,1506.49459009
2020-11-02 21:00:00,331.11,333.27,333.16,331.44,318.59649564
2020-11-02 22:00:00,328.11,331.87,331.43,329.49,867.17087637
2020-11-02 23:00:00,328.66,330.72,329.5,329.13,438.45822938
2020-11-03 00:00:00,327.78,330.4,329.09,329.84,233.18737511
2020-11-03 01:00:00,329.44,330.74,329.85,330.6,153.15231948
2020-11-03 02:00:00,325.27,331.08,330.73,325.87,701.51126481
2020-11-03 03:00:00,319.45,327.0,325.75,321.46,2472.8844573
2020-11-03 04:00:00,318.32,322.31,321.35,321.44,740.3996197
2020-11-03 05:00:00,321.25,322.99,321.43,321.39,316.92274074
2020-11-03 06:00:00,319.68,323.05,321.29,322.52,518.73311262
2020-11-03 07:00:00,321.53,322.88,322.61,322.45,1164.76374819
2020-11-03 08:00:00,321.63,325.08,322.52,324.3,824.41927754
2020-11-03 09:00:00,323.5,325.6,324.37,325.15,593.88227128
2020-11-03 10:00:00,324.32,327.47,325.07,326.76,2031.38612841
2020-11-03 11:00:00,324.61,327.01,326.89,325.04,710.96872907
2020-11-03 12:00:00,324.44,326.1,325.02,325.62,902.83806191
2020-11-03 13:00:00,323.83,328.87,325.61,328.58,904.50882494
2020-11-03 14:00:00,326.29,329.27,328.5,328.8,706.72471217
2020-11-03 15:00:00,324.82,329.16,328.82,325.77,592.64951525
2020-11-03 16:00:00,324.82,326.27,325.82,325.94,324.33030854
2020-11-03 17:00:00,325.11,327.04,325.81,326.62,442.34020448
2020-11-03 18:00:00,326.45,327.78,326.61,327.07,322.07075353
2020-11-03 19:00:00,326.92,328.5,326.94,327.89,336.64044978
2020-11-03 20:00:00,327.15,328.56,327.8,327.59,573.4577859
2020-11-03 21:00:00,326.73,327.89,327.41,327.38,444.4017147
2020-11-03 22:00:00,325.53,331.86,327.39,331.04,358.97980049
2020-11-03 23:00:00,329.51,332.8,331.07,330.44,911.09599771
2020-11-04 00:00:00,328.73,330.91,330.38,328.73,409.01662671
2020-11-04 01:00:00,325.26,329.6,329.07,328.29,483.11705016
2020-11-04 02:00:00,327.64,329.71,328.46,329.7,416.15183855
2020-11-04 03:00:00,329.55,333.19,329.77,332.1,610.46277663
2020-11-04 04:00:00,330.25,331.84,331.83,330.98,403.45073759
2020-11-04 05:00:00,328.68,331.0,330.55,328.68,123.16483179
2020-11-04 06:00:00,328.61,330.45,328.65,330.16,189.71938612
2020-11-04 07:00:00,324.0,330.54,330.02,324.02,1391.75661427
2020-11-04 08:00:00,323.7,327.06,324.0,326.47,862.0151368
2020-11-04 09:00:00,326.19,328.19,326.35,326.6,552.18974496
2020-11-04 10:00:00,325.55,328.91,326.69,326.59,511.08348386
2020-11-04 11:00:00,325.56,327.57,326.59,326.04,416.10314684
2020-11-04 12:00:00,325.81,327.39,326.01,327.2,536.4622525
2020-11-04 13:00:00,326.21,328.87,327.0,327.34,477.31600572
2020-11-04 14:00:00,325.0,327.68,327.49,326.83,632.53926689
2020-11-04 15:00:00,326.44,328.63,326.75,328.63,502.53782771
2020-11-04 16:00:00,328.0,343.15,328.62,342.17,5336.55263851
2020-11-04 17:00:00,341.65,348.94,342.37,341.93,5497.59708741
2020-11-04 18:00:00,341.52,344.17,341.84,342.68,1719.69492426
2020-11-04 19:00:00,342.71,344.87,343.02,343.83,812.82415791
2020-11-04 20:00:00,339.89,345.2,343.73,342.99,1235.01586767
2020-11-04 21:00:00,341.97,344.29,342.85,342.18,1338.96350415
2020-11-04 22:00:00,342.16,345.1,342.46,343.15,722.63269186
2020-11-04 23:00:00,340.88,343.61,343.27,343.49,322.38503533
2020-11-05 00:00:00,341.89,346.04,343.69,342.68,656.12291702
2020-11-05 01:00:00,343.01,346.68,343.18,344.81,227.05711956
2020-11-05 02:00:00,343.16,347.74,344.75,345.76,417.26093683
2020-11-05 03:00:00,344.71,346.35,345.81,345.09,292.84918566
2020-11-05 04:00:00,343.17,345.66,344.78,343.17,164.42345711
2020-11-05 05:00:00,342.55,345.04,343.16,343.69,394.60245365
2020-11-05 06:00:00,341.48,344.28,343.86,342.44,1023.05989164
2020-11-05 07:00:00,342.01,344.84,342.28,343.47,740.29449076
2020-11-05 08:00:00,338.09,345.3,343.35,340.3,1963.3165857
2020-11-05 09:00:00,337.68,340.63,340.29,338.39,1088.97651758
2020-11-05 10:00:00,338.0,344.94,338.41,344.94,1519.56272292
2020-11-05 11:00:00,339.2,345.25,344.95,342.55,2013.26292306
2020-11-05 12:00:00,339.56,342.74,342.32,340.88,1926.03377037
2020-11-05 13:00:00,339.55,347.89,340.88,343.66,1884.50212547
2020-11-05 14:00:00,342.83,351.74,343.43,351.46,3528.1026235
2020-11-05 15:00:00,348.67,352.0,351.5,350.99,1699.52549115
2020-11-05 16:00:00,349.67,354.0,351.24,350.11,2905.07321278
2020-11-05 17:00:00,345.0,351.32,350.12,348.12,2591.72041604
2020-11-05 18:00:00,346.64,348.5,348.09,347.4,963.65746469
2020-11-05 19:00:00,346.79,350.0,347.5,349.92,829.90683276
2020-11-05 20:00:00,349.0,350.75,349.82,350.28,659.37984259
2020-11-05 21:00:00,349.5,351.4,350.5,350.38,849.17394276
2020-11-05 22:00:00,349.35,354.0,350.14,354.0,1473.80012266
2020-11-05 23:00:00,350.03,356.11,353.99,352.88,3196.45331276
2020-11-06 00:00:00,351.49,362.21,352.88,361.31,2163.16028838
2020-11-06 01:00:00,359.36,370.79,361.1,369.31,2971.71014033
2020-11-06 02:00:00,365.21,374.0,368.79,367.34,2513.36204244
2020-11-06 03:00:00,360.67,367.85,367.6,361.72,2238.5302994
2020-11-06 04:00:00,361.89,365.03,362.08,364.03,729.62875221
2020-11-06 05:00:00,363.03,367.96,364.05,365.8,771.35065319
2020-11-06 06:00:00,365.0,367.98,365.73,367.04,980.45525548
2020-11-06 07:00:00,366.49,369.35,366.85,369.11,1864.005969
2020-11-06 08:00:00,362.95,369.11,369.11,363.77,2475.28594673
2020-11-06 09:00:00,360.44,366.59,363.91,365.36,2040.34205201
2020-11-06 10:00:00,365.25,376.9,365.35,374.22,4323.02668479
2020-11-06 11:00:00,370.63,375.06,374.14,373.75,2092.18189339
2020-11-06 12:00:00,368.71,373.79,373.69,371.16,1973.32939138
2020-11-06 13:00:00,370.99,376.0,371.12,374.77,1586.90602115
2020-11-06 14:00:00,367.85,375.29,374.41,371.72,2450.9615953
2020-11-06 15:00:00,365.58,372.21,371.83,367.45,2384.77447345
2020-11-06 16:00:00,367.17,375.2,367.21,372.72,1990.05885202
2020-11-06 17:00:00,371.0,374.68,372.67,371.71,1132.26976769
2020-11-06 18:00:00,371.18,373.7,371.63,372.46,1058.72539197
2020-11-06 19:00:00,371.22,374.51,372.48,371.68,940.4613192
2020-11-06 20:00:00,368.16,373.25,371.62,373.25,1575.79301815
2020-11-06 21:00:00,372.93,378.55,373.24,376.0,1592.71850456
2020-11-06 22:00:00,374.48,384.68,375.73,383.32,1610.85998188
2020-11-06 23:00:00,382.48,385.77,383.19,384.1,2361.55598724
2020-11-07 00:00:00,383.43,391.56,384.41,390.45,1705.01599934
2020-11-07 01:00:00,389.07,394.37,390.45,391.89,1084.78510262
2020-11-07 02:00:00,385.16,392.27,391.85,387.02,2267.76477007
2020-11-07 03:00:00,383.37,389.61,387.4,386.16,807.92739967
2020-11-07 04:00:00,384.71,388.39,386.0,385.73,272.73033331
2020-11-07 05:00:00,384.25,388.68,385.42,387.4,438.36303544
2020-11-07 06:00:00,384.37,387.3,387.3,386.51,668.97789702
2020-11-07 07:00:00,384.13,387.18,386.64,384.6,737.45275523
2020-11-07 08:00:00,381.42,389.54,384.6,388.35,1546.90950658
2020-11-07 09:00:00,386.62,389.85,388.6,389.02,1068.16539209
2020-11-07 10:00:00,386.35,389.75,388.83,388.88,586.34599693
2020-11-07 11:00:00,387.5,390.99,388.89,390.0,1178.48017287
2020-11-07 12:00:00,388.47,391.85,390.0,388.47,1310.16191568
2020-11-07 13:00:00,384.75,391.0,388.53,390.34,1673.70726522
2020-11-07 14:00:00,374.46,390.29,390.29,375.33,3913.39954291
2020-11-07 15:00:00,368.5,379.2,375.44,376.59,4267.55596005
2020-11-07 16:00:00,370.73,381.98,376.38,381.27,2034.76049518
2020-11-07 17:00:00,374.01,382.03,381.37,375.07,2179.17182747
2020-11-07 18:00:00,354.0,376.92,375.06,361.0,5782.12595984
2020-11-07 19:00:00,351.84,366.62,361.0,354.74,6554.2067716
2020-11-07 20:00:00,342.75,367.99,354.79,367.15,6573.81073298
2020-11-07 21:00:00,361.91,367.84,366.98,364.7,1236.81143843
2020-11-07 22:00:00,360.75,365.73,364.7,364.84,744.52677494
2020-11-07 23:00:00,363.49,367.36,365.2,364.08,281.58485387
2020-11-08 00:00:00,360.02,365.52,364.01,364.97,574.85151153
2020-11-08 01:00:00,363.08,370.0,364.97,369.3,424.12583141
2020-11-08 02:00:00,367.55,370.44,369.11,368.65,198.91683098
2020-11-08 03:00:00,366.75,368.54,368.37,366.75,79.15842059
2020-11-08 04:00:00,364.11,367.45,366.6,365.1,126.05407173
2020-11-08 05:00:00,364.31,367.58,366.13,367.58,124.4403199
2020-11-08 06:00:00,365.36,368.48,367.83,366.59,234.84441158
2020-11-08 07:00:00,363.67,367.05,366.77,363.91,465.82609063
2020-11-08 08:00:00,362.93,365.74,363.96,363.86,371.23649736
2020-11-08 09:00:00,363.29,366.73,363.76,366.73,311.01284581
2020-11-08 10:00:00,365.58,370.3,366.29,369.07,828.26602276
2020-11-08 11:00:00,368.9,371.03,369.23,370.81,1120.01211172
2020-11-08 12:00:00,370.93,374.19,371.03,373.31,774.62427562
2020-11-08 13:00:00,370.98,374.96,373.67,373.2,967.17293284
2020-11-08 14:00:00,372.0,380.79,372.93,380.79,1045.48463423
2020-11-08 15:00:00,379.89,383.0,380.91,381.55,1926.08060133
2020-11-08 16:00:00,378.25,382.68,381.87,380.56,959.51630906
2020-11-08 17:00:00,379.55,386.31,380.26,384.53,1906.18442904
2020-11-08 18:00:00,381.1,386.33,385.0,384.05,1063.94139408
2020-11-08 19:00:00,377.36,384.96,384.16,379.33,946.79083898
2020-11-08 20:00:00,376.49,380.69,379.3,378.9,1284.45428926
2020-11-08 21:00:00,374.76,379.94,378.79,377.62,903.76252633
2020-11-08 22:00:00,377.45,381.95,377.59,381.7,505.12449143
2020-11-08 23:00:00,380.36,383.12,381.55,381.0,318.7527973
2020-11-09 00:00:00,378.48,383.92,381.0,383.5,648.9385892
2020-11-09 01:00:00,381.0,383.5,383.28,381.57,205.17344477
2020-11-09 02:00:00,379.24,381.86,381.53,379.28,90.04288028
2020-11-09 03:00:00,378.3,380.47,379.02,378.62,458.21449298
2020-11-09 04:00:00,376.23,379.47,378.63,377.28,316.06562797
2020-11-09 05:00:00,376.29,380.37,377.29,380.37,216.24541657
2020-11-09 06:00:00,377.47,380.36,380.36,377.65,310.82796655
2020-11-09 07:00:00,373.19,379.32,377.1,374.15,1221.88973617
2020-11-09 08:00:00,371.12,377.86,373.97,377.86,1046.49034353
2020-11-09 09:00:00,377.1,380.71,377.3,379.5,866.42734567
2020-11-09 10:00:00,379.45,382.21,379.78,381.14,1158.40562791
2020-11-09 11:00:00,380.18,385.73,381.16,385.14,1672.85676235
2020-11-09 12:00:00,378.65,385.84,385.48,381.83,2041.2877801
2020-11-09 13:00:00,372.73,382.16,381.58,375.96,2440.81174355
2020-11-09 14:00:00,373.15,377.49,375.94,374.33,1297.97865239
2020-11-09 15:00:00,369.33,376.62,374.38,369.91,3133.34175033
2020-11-09 16:00:00,367.5,375.39,369.9,374.99,2618.30776018
2020-11-09 17:00:00,374.22,377.23,375.02,376.78,606.53719918
2020-11-09 18:00:00,374.72,378.12,376.75,377.44,704.2226841
2020-11-09 19:00:00,376.36,378.88,377.38,377.4,1318.2212254
2020-11-09 20:00:00,376.94,380.36,377.63,378.51,694.97768116
2020-11-09 21:00:00,378.09,381.23,378.32,378.93,546.99535205
2020-11-09 22:00:00,374.0,378.71,378.45,375.0,795.85843569
2020-11-09 23:00:00,374.5,377.03,375.0,375.71,397.48180357
2020-11-10 00:00:00,372.01,377.1,375.96,377.1,403.28138677
2020-11-10 01:00:00,375.8,379.41,377.09,378.43,182.00161625
2020-11-10 02:00:00,376.64,378.9,378.47,376.71,60.60697276
2020-11-10 03:00:00,375.49,380.43,376.98,379.95,180.98360458
2020-11-10 04:00:00,378.22,381.83,379.8,381.83,301.79106198
2020-11-10 05:00:00,379.2,382.71,381.94,379.7,488.15946168
2020-11-10 06:00:00,377.51,380.82,380.71,378.8,326.72049022
2020-11-10 07:00:00,377.55,380.92,379.18,380.06,406.55137891
2020-11-10 08:00:00,380.59,384.09,380.59,381.05,1413.67270367
2020-11-10 09:00:00,381.11,384.5,381.12,383.73,973.87951974
2020-11-10 10:00:00,380.36,384.04,383.72,380.99,1123.14380395
2020-11-10 11:00:00,377.65,382.25,381.02,379.61,875.57027338
2020-11-10 12:00:00,377.92,381.7,379.51,379.49,1383.9538172
2020-11-10 13:00:00,376.63,379.93,379.58,378.86,823.36575025
2020-11-10 14:00:00,375.0,379.5,378.97,376.2,1219.69757758
2020-11-10 15:00:00,373.05,376.72,375.74,375.16,982.18331194
2020-11-10 16:00:00,374.25,378.75,375.43,377.33,936.49791989
2020-11-10 17:00:00,376.93,378.73,377.32,378.36,508.94343377
2020-11-10 18:00:00,376.03,378.39,378.27,377.73,720.31823737
2020-11-10 19:00:00,376.73,380.32,377.63,379.87,730.01379563
2020-11-10 20:00:00,379.45,383.29,379.76,381.22,1045.53046334
2020-11-10 21:00:00,380.93,383.53,381.06,382.64,718.43318087
2020-11-10 22:00:00,381.3,384.0,382.89,384.0,406.09666803
2020-11-10 23:00:00,380.65,384.53,384.0,381.21,611.27052782
2020-11-11 00:00:00,380.53,393.3,381.73,392.31,3815.6763849
2020-11-11 01:00:00,390.9,394.84,392.49,392.28,2022.47065607
2020-11-11 02:00:00,389.72,393.0,392.31,390.75,737.23487443
2020-11-11 03:00:00,390.08,392.74,391.03,392.74,114.06962601
2020-11-11 04:00:00,387.82,394.03,392.44,389.85,540.63681892
2020-11-11 05:00:00,387.29,390.43,389.94,389.22,514.48659947
2020-11-11 06:00:00,388.96,391.6,389.75,389.39,700.78747717
2020-11-11 07:00:00,388.5,392.05,389.43,391.93,649.82157306
2020-11-11 08:00:00,389.25,392.99,391.8,389.84,1331.63692499
2020-11-11 09:00:00,386.6,391.56,390.1,388.69,1602.98907089
2020-11-11 10:00:00,388.46,393.36,388.6,393.11,1684.475944
2020-11-11 11:00:00,390.17,393.68,393.11,390.61,1274.85219493
2020-11-11 12:00:00,389.56,392.85,390.6,391.71,1257.18883608
2020-11-11 13:00:00,390.03,393.22,391.67,390.15,648.47406441
2020-11-11 14:00:00,390.06,393.46,390.37,393.46,714.67237375
2020-11-11 15:00:00,392.01,393.6,392.77,392.94,847.1985783
2020-11-11 16:00:00,392.89,402.35,392.95,399.57,4756.84098994
2020-11-11 17:00:00,397.53,400.8,399.59,398.86,2246.71276304
2020-11-11 18:00:00,398.13,404.38,398.6,399.45,2379.79073934
2020-11-11 19:00:00,396.84,400.83,399.27,397.77,1590.41338179
2020-11-11 20:00:00,390.47,398.14,397.74,395.53,2237.54143961
2020-11-11 21:00:00,392.19,396.14,395.52,396.14,645.68147168
2020-11-11 22:00:00,394.36,397.7,395.92,396.02,735.02550301
2020-11-11 23:00:00,392.71,395.71,395.71,393.55,376.6020126
2020-11-12 00:00:00,384.17,394.01,393.55,388.86,2300.83881203
2020-11-12 01:00:00,388.09,390.06,389.0,390.04,200.1661968
2020-11-12 02:00:00,388.5,390.67,389.56,388.98,142.87118548
2020-11-12 03:00:00,388.93,390.68,389.5,389.56,169.71355585
2020-11-12 04:00:00,389.14,390.46,389.56,390.46,179.64810619
2020-11-12 05:00:00,390.72,392.85,390.72,391.54,408.79748675
2020-11-12 06:00:00,391.21,394.89,391.76,393.66,601.45554254
2020-11-12 07:00:00,392.69,396.75,393.27,395.46,746.42832414
2020-11-12 08:00:00,393.0,396.27,395.46,393.33,1019.21954935
2020-11-12 09:00:00,392.87,397.36,393.32,396.57,1572.17876818
2020-11-12 10:00:00,387.99,398.53,396.77,388.53,4629.89782006
2020-11-12 11:00:00,386.71,391.59,388.61,390.28,1270.73989173
2020-11-12 12:00:00,390.2,392.98,390.2,392.16,950.99939729
2020-11-12 13:00:00,390.14,392.45,392.27,392.34,632.12746995
2020-11-12 14:00:00,387.22,394.99,392.0,390.0,1802.355035
2020-11-12 15:00:00,387.93,392.33,389.75,391.45,788.80758056
2020-11-12 16:00:00,386.66,391.48,391.47,387.86,1174.56526888
2020-11-12 17:00:00,385.25,389.91,387.76,385.25,1055.91253609
2020-11-12 18:00:00,384.17,387.84,385.15,387.26,1092.79044481
2020-11-12 19:00:00,386.1,388.28,387.32,387.89,684.03874796
2020-11-12 20:00:00,387.27,390.0,387.97,388.22,674.22637968
2020-11-12 21:00:00,388.18,392.51,388.39,392.5,1280.41444862
2020-11-12 22:00:00,391.02,394.11,392.39,392.02,677.88035493
2020-11-12 23:00:00,390.75,392.95,391.63,392.19,238.46876321
2020-11-13 00:00:00,391.19,394.87,392.18,393.39,717.97724867
2020-11-13 01:00:00,393.08,395.65,393.14,394.06,335.85873083
2020-11-13 02:00:00,392.13,394.55,394.44,393.03,239.27553083
2020-11-13 03:00:00,392.29,394.3,393.54,393.51,98.77571179
2020-11-13 04:00:00,392.18,394.5,393.76,393.15,142.2619293
2020-11-13 05:00:00,389.72,393.04,393.04,390.51,315.31500722
2020-11-13 06:00:00,389.61,391.79,390.52,390.99,323.00592838
2020-11-13 07:00:00,387.84,391.14,391.14,390.5,638.0054331
2020-11-13 08:00:00,388.05,394.66,390.41,393.73,1432.05808213
2020-11-13 09:00:00,393.67,397.29,393.93,395.39,1779.75929467
2020-11-13 10:00:00,390.87,395.77,395.47,392.19,1021.75194967
2020-11-13 11:00:00,391.04,394.63,392.19,393.88,1471.05709792
2020-11-13 12:00:00,392.68,396.81,393.88,394.63,816.8169988
2020-11-13 13:00:00,393.94,400.72,394.85,399.34,1673.54789676
2020-11-13 14:00:00,396.84,401.85,399.61,400.06,2297.44956562
2020-11-13 15:00:00,396.44,400.81,400.03,397.96,1088.69244162
2020-11-13 16:00:00,394.24,400.0,398.1,397.52,988.91034773
2020-11-13 17:00:00,395.48,399.53,397.59,399.53,828.81318742
2020-11-13 18:00:00,398.2,400.22,399.56,399.83,1064.30708064
2020-11-13 19:00:00,399.0,401.62,399.94,400.6,868.97120555
2020-11-13 20:00:00,397.18,400.67,400.67,397.26,667.9901401
2020-11-13 21:00:00,397.13,399.51,397.34,399.19,575.6415815
2020-11-13 22:00:00,398.96,403.83,399.19,402.59,1224.19133
2020-11-13 23:00:00,401.02,403.38,402.91,403.0,655.01629948
2020-11-14 00:00:00,399.0,403.62,402.91,400.95,1298.3940502
2020-11-14 01:00:00,398.09,400.92,400.87,398.52,306.90068455
2020-11-14 02:00:00,397.33,399.64,398.52,397.52,142.75192122
2020-11-14 03:00:00,397.57,399.65,397.57,398.6,145.71933049
2020-11-14 04:00:00,395.26,398.78,398.5,396.21,1108.52465112
2020-11-14 05:00:00,394.55,397.12,396.18,397.12,412.34245863
2020-11-14 06:00:00,396.57,398.0,396.95,397.38,148.99050698
2020-11-14 07:00:00,393.16,397.67,397.38,395.1,858.79501208
2020-11-14 08:00:00,389.01,395.69,395.05,392.33,2947.80285106
2020-11-14 09:00:00,385.52,392.3,392.23,385.7,2073.33041419
2020-11-14 10:00:00,384.3,389.25,385.67,386.62,1442.14372152
2020-11-14 11:00:00,385.99,389.3,386.75,388.89,837.67563377
2020-11-14 12:00:00,387.07,390.35,388.8,390.19,658.6548177
2020-11-14 13:00:00,388.67,391.07,390.13,390.3,424.34941694
2020-11-14 14:00:00,390.11,392.0,390.33,390.79,569.12889197
2020-11-14 15:00:00,388.64,391.17,391.02,388.95,397.76621097
2020-11-14 16:00:00,386.6,391.27,388.77,386.89,927.31043291
2020-11-14 17:00:00,383.09,390.0,386.89,389.71,1533.2421648
2020-11-14 18:00:00,388.5,390.16,389.59,389.47,271.694259
2020-11-14 19:00:00,388.68,390.44,389.39,389.55,310.64807842
2020-11-14 20:00:00,387.78,390.67,389.19,390.47,322.45298879
2020-11-14 21:00:00,388.58,390.81,390.43,389.19,320.45642899
2020-11-14 22:00:00,389.16,391.55,389.16,391.05,269.6898398
2020-11-14 23:00:00,390.05,392.28,391.16,390.11,191.04632661
2020-11-15 00:00:00,389.29,391.85,390.15,390.66,174.159048
2020-11-15 01:00:00,388.87,391.62,391.43,389.3,340.6578815
2020-11-15 02:00:00,387.7,389.75,389.62,388.3,142.86810871
2020-11-15 03:00:00,386.97,388.48,388.31,388.09,137.74158943
2020-11-15 04:00:00,387.19,389.2,388.0,389.2,153.22293237
2020-11-15 05:00:00,388.36,390.72,389.15,390.33,138.50518627
2020-11-15 06:00:00,389.62,390.86,390.33,389.97,98.50848437
2020-11-15 07:00:00,389.34,390.86,390.15,390.29,239.88927732
2020-11-15 08:00:00,390.21,391.78,390.21,390.77,305.0042971
2020-11-15 09:00:00,389.12,390.94,390.79,389.74,298.95439402
2020-11-15 10:00:00,387.51,389.93,389.74,388.2,730.11491953
2020-11-15 11:00:00,386.0,390.11,388.0,386.01,873.81409638
2020-11-15 12:00:00,385.16,388.57,386.0,386.83,736.90334369
2020-11-15 13:00:00,386.0,389.05,386.79,388.29,596.80354052
2020-11-15 14:00:00,387.37,389.3,388.07,387.89,586.4243992
2020-11-15 15:00:00,386.02,388.32,387.85,386.57,463.0600211
2020-11-15 16:00:00,383.39,387.2,386.5,384.45,1105.72987018
2020-11-15 17:00:00,376.71,384.57,384.57,377.67,3310.55784391
2020-11-15 18:00:00,375.23,379.5,377.78,378.73,1588.41876367
2020-11-15 19:00:00,376.92,379.68,378.61,377.33,857.60259739
2020-11-15 20:00:00,374.0,378.32,377.11,375.52,1670.87721527
2020-11-15 21:00:00,374.35,376.6,375.34,375.28,423.56413065
2020-11-15 22:00:00,372.58,378.76,375.26,377.6,758.81500781
2020-11-15 23:00:00,377.96,381.38,377.96,378.42,454.19975917
2020-11-16 00:00:00,376.81,380.72,378.35,380.42,289.7531607
2020-11-16 01:00:00,378.86,381.69,380.58,379.05,282.82347987
2020-11-16 02:00:00,377.84,380.1,379.23,378.09,137.68557825
2020-11-16 03:00:00,378.02,380.28,378.2,379.84,78.35765236
2020-11-16 04:00:00,378.98,380.71,379.56,380.71,113.0255394
2020-11-16 05:00:00,380.71,382.89,380.71,381.72,490.37222719
2020-11-16 06:00:00,381.45,384.31,381.66,384.31,645.10784167
2020-11-16 07:00:00,383.51,385.36,384.39,384.13,606.63850741
2020-11-16 08:00:00,382.73,384.82,384.48,382.99,441.53118898
2020-11-16 09:00:00,380.31,384.0,382.99,382.48,536.29278434
2020-11-16 10:00:00,381.92,385.59,382.42,385.43,629.35072607
2020-11-16 11:00:00,382.73,385.83,385.61,382.76,1109.45369953
2020-11-16 12:00:00,381.4,384.49,382.92,384.21,496.08742008
2020-11-16 13:00:00,383.45,386.69,384.43,386.1,760.33420673
2020-11-16 14:00:00,386.12,389.83,386.17,388.87,1480.95715104
2020-11-16 15:00:00,387.19,389.41,389.12,388.37,730.32468307
2020-11-16 16:00:00,386.51,392.79,388.64,389.23,2123.14927589
2020-11-16 17:00:00,389.09,392.36,389.18,390.73,1199.7398838
2020-11-16 18:00:00,390.0,392.6,390.7,390.16,817.28487682
2020-11-16 19:00:00,389.52,391.99,390.3,390.45,1025.57957078
2020-11-16 20:00:00,389.75,391.07,390.39,390.84,669.67700775
